Date,River,Reach,Cross Section,Water_Elevation
31/08/2026 18:00,Yom River       ,Reach2,7712    ,37.49924087524414
31/08/2026 18:00,Yom River       ,Reach2,7198    ,37.45473861694336
31/08/2026 18:00,Yom River       ,Reach2,6729    ,37.42121124267578
31/08/2026 18:00,Yom River       ,Reach2,5787    ,37.374881744384766
31/08/2026 18:00,Yom River       ,Reach2,4793    ,37.31239700317383
31/08/2026 18:00,Yom River       ,Reach2,3815    ,37.26210403442383
31/08/2026 18:00,Yom River       ,Reach2,2969    ,37.19626998901367
31/08/2026 18:00,Yom River       ,Reach2,2821    ,37.203887939453125
31/08/2026 18:00,Yom River       ,Reach2,2796    ,37.203887939453125
31/08/2026 18:00,Yom River       ,Reach2,2765    ,37.197181701660156
31/08/2026 18:00,Yom River       ,Reach2,2611    ,36.936275482177734
31/08/2026 18:00,Yom River       ,Reach2,1866    ,35.96822738647461
31/08/2026 18:00,Yom River       ,Reach2,1364    ,35.938358306884766
31/08/2026 18:00,Yom River       ,Reach2,889     ,35.8831901550293
31/08/2026 18:00,Yom River       ,Reach2,77      ,35.794189453125
31/08/2026 19:00,Khlong Samrong  ,Reach1,220     ,39.26982116699219
31/08/2026 19:00,Khlong Samrong  ,Reach1,196     ,39.26616668701172
31/08/2026 19:00,Khlong Samrong  ,Reach1,187     ,39.26616668701172
31/08/2026 19:00,Khlong Samrong  ,Reach1,170     ,39.213741302490234
31/08/2026 19:00,Khlong Samrong  ,Reach1,156     ,39.190574645996094
31/08/2026 19:00,Khlong Samrong  ,Reach1,110     ,39.186614990234375
31/08/2026 19:00,Yom River       ,Reach1,95005   ,47.89474868774414
31/08/2026 19:00,Yom River       ,Reach1,94522   ,47.82342529296875
31/08/2026 19:00,Yom River       ,Reach1,94422   ,47.78654479980469
31/08/2026 19:00,Yom River       ,Reach1,94025   ,47.692665100097656
31/08/2026 19:00,Yom River       ,Reach1,93528   ,47.56098937988281
31/08/2026 19:00,Yom River       ,Reach1,93059   ,47.4857063293457
31/08/2026 19:00,Yom River       ,Reach1,92538   ,47.430538177490234
31/08/2026 19:00,Yom River       ,Reach1,92036   ,47.39457321166992
31/08/2026 19:00,Yom River       ,Reach1,91549   ,47.332698822021484
31/08/2026 19:00,Yom River       ,Reach1,90555   ,47.23546600341797
31/08/2026 19:00,Yom River       ,Reach1,89578   ,47.15835189819336
31/08/2026 19:00,Yom River       ,Reach1,88584   ,47.07209396362305
31/08/2026 19:00,Yom River       ,Reach1,87572   ,46.99589538574219
31/08/2026 19:00,Yom River       ,Reach1,86583   ,46.89409255981445
31/08/2026 19:00,Yom River       ,Reach1,85584   ,46.77521896362305
31/08/2026 19:00,Yom River       ,Reach1,84592   ,46.69353103637695
31/08/2026 19:00,Yom River       ,Reach1,83585   ,46.62098693847656
31/08/2026 19:00,Yom River       ,Reach1,83248   ,46.561553955078125
31/08/2026 19:00,Yom River       ,Reach1,82876   ,46.534732818603516
31/08/2026 19:00,Yom River       ,Reach1,81915   ,46.487789154052734
31/08/2026 19:00,Yom River       ,Reach1,80985   ,46.44511795043945
31/08/2026 19:00,Yom River       ,Reach1,79973   ,46.35337448120117
31/08/2026 19:00,Yom River       ,Reach1,78961   ,46.256752014160156
31/08/2026 19:00,Yom River       ,Reach1,77928   ,46.12995529174805
31/08/2026 19:00,Yom River       ,Reach1,76926   ,46.01199722290039
31/08/2026 19:00,Yom River       ,Reach1,76280   ,45.91811752319336
31/08/2026 19:00,Yom River       ,Reach1,75296   ,45.82912063598633
31/08/2026 19:00,Yom River       ,Reach1,74330   ,45.75840759277344
31/08/2026 19:00,Yom River       ,Reach1,73348   ,45.578880310058594
31/08/2026 19:00,Yom River       ,Reach1,72360   ,45.43562316894531
31/08/2026 19:00,Yom River       ,Reach1,71370   ,45.28291702270508
31/08/2026 19:00,Yom River       ,Reach1,70401   ,45.11283874511719
