Date,River,Reach,Cross Section,Water_Elevation
18/11/2025 16:00,Thachin         ,Reach3,125488  ,1.7135857343673706
18/11/2025 16:00,Thachin         ,Reach3,84876   ,1.1698224544525146
18/11/2025 16:00,Thachin         ,Reach3,55827   ,0.8333231806755066
18/11/2025 17:00,Thachin         ,Reach2,194202  ,4.949647426605225
18/11/2025 17:00,Thachin         ,Reach3,142824  ,2.155850410461426
18/11/2025 17:00,Thachin         ,Reach3,125488  ,1.7151095867156982
18/11/2025 17:00,Thachin         ,Reach3,84876   ,1.1801855564117432
18/11/2025 17:00,Thachin         ,Reach3,55827   ,0.9979152083396912
18/11/2025 18:00,Thachin         ,Reach2,194202  ,4.949952125549316
18/11/2025 18:00,Thachin         ,Reach3,142824  ,2.1732239723205566
18/11/2025 18:00,Thachin         ,Reach3,125488  ,1.717548131942749
18/11/2025 18:00,Thachin         ,Reach3,84876   ,1.2313920259475708
18/11/2025 18:00,Thachin         ,Reach3,55827   ,1.0381487607955933
18/11/2025 19:00,Thachin         ,Reach2,194202  ,4.950256824493408
18/11/2025 19:00,Thachin         ,Reach3,142824  ,2.1905975341796875
18/11/2025 19:00,Thachin         ,Reach3,125488  ,1.7242536544799805
18/11/2025 19:00,Thachin         ,Reach3,84876   ,1.2716256380081177
18/11/2025 19:00,Thachin         ,Reach3,55827   ,0.9982200264930725
18/11/2025 20:00,Thachin         ,Reach2,194202  ,4.95086669921875
18/11/2025 20:00,Thachin         ,Reach3,142824  ,2.2094953060150146
18/11/2025 20:00,Thachin         ,Reach3,125488  ,1.73918879032135
18/11/2025 20:00,Thachin         ,Reach3,84876   ,1.2832080125808716
18/11/2025 20:00,Thachin         ,Reach3,55827   ,0.8830056190490723
18/11/2025 21:00,Thachin         ,Reach2,194202  ,4.951780796051025
18/11/2025 21:00,Thachin         ,Reach3,142824  ,2.2308311462402344
18/11/2025 21:00,Thachin         ,Reach3,125488  ,1.7580864429473877
18/11/2025 21:00,Thachin         ,Reach3,84876   ,1.270101547241211
18/11/2025 21:00,Thachin         ,Reach3,55827   ,0.7409688234329224
18/11/2025 22:00,Thachin         ,Reach2,194202  ,4.953000068664551
18/11/2025 22:00,Thachin         ,Reach3,142824  ,2.2539961338043213
18/11/2025 22:00,Thachin         ,Reach3,125488  ,1.7754600048065186
18/11/2025 22:00,Thachin         ,Reach3,84876   ,1.2414504289627075
18/11/2025 22:00,Thachin         ,Reach3,55827   ,0.5791199803352356
18/11/2025 23:00,Thachin         ,Reach2,194202  ,4.954524040222168
18/11/2025 23:00,Thachin         ,Reach3,142824  ,2.2783799171447754
18/11/2025 23:00,Thachin         ,Reach3,125488  ,1.7894808053970337
18/11/2025 23:00,Thachin         ,Reach3,84876   ,1.2027407884597778
18/11/2025 23:00,Thachin         ,Reach3,55827   ,0.4172711968421936
19/11/2025 00:00,Thachin         ,Reach2,194202  ,4.956048011779785
19/11/2025 00:00,Thachin         ,Reach3,142824  ,2.302459239959717
19/11/2025 00:00,Thachin         ,Reach3,125488  ,1.7995392084121704
19/11/2025 00:00,Thachin         ,Reach3,84876   ,1.1573256254196167
19/11/2025 00:00,Thachin         ,Reach3,55827   ,0.2584703862667084
19/11/2025 01:00,Thachin         ,Reach2,194202  ,4.958181858062744
19/11/2025 01:00,Thachin         ,Reach3,142824  ,2.32684326171875
19/11/2025 01:00,Thachin         ,Reach3,125488  ,1.80594003200531
19/11/2025 01:00,Thachin         ,Reach3,84876   ,1.1088624000549316
19/11/2025 01:00,Thachin         ,Reach3,55827   ,0.10911840200424194
19/11/2025 02:00,Thachin         ,Reach2,194202  ,4.960315227508545
19/11/2025 02:00,Thachin         ,Reach3,142824  ,2.351227283477783
19/11/2025 02:00,Thachin         ,Reach3,125488  ,1.8092927932739258
19/11/2025 02:00,Thachin         ,Reach3,84876   ,1.059484839439392
19/11/2025 02:00,Thachin         ,Reach3,55827   ,-0.019811999052762985
19/11/2025 03:00,Thachin         ,Reach2,194202  ,4.962753772735596
19/11/2025 03:00,Thachin         ,Reach3,142824  ,2.3753066062927246
19/11/2025 03:00,Thachin         ,Reach3,125488  ,1.8102072477340698
19/11/2025 03:00,Thachin         ,Reach3,84876   ,1.0113264322280884
19/11/2025 03:00,Thachin         ,Reach3,55827   ,-0.10393679887056351
19/11/2025 04:00,Thachin         ,Reach2,194202  ,4.9651923179626465
19/11/2025 04:00,Thachin         ,Reach3,142824  ,2.398776054382324
19/11/2025 04:00,Thachin         ,Reach3,125488  ,1.8095976114273071
19/11/2025 04:00,Thachin         ,Reach3,84876   ,0.9668256044387817
19/11/2025 04:00,Thachin         ,Reach3,55827   ,-0.05852160230278969
19/11/2025 05:00,Thachin         ,Reach2,194202  ,4.967935085296631
19/11/2025 05:00,Thachin         ,Reach3,142824  ,2.4216361045837402
19/11/2025 05:00,Thachin         ,Reach3,125488  ,1.8077689409255981
19/11/2025 05:00,Thachin         ,Reach3,84876   ,0.9317736029624939
19/11/2025 05:00,Thachin         ,Reach3,55827   ,0.2990088164806366
19/11/2025 06:00,Thachin         ,Reach2,194202  ,4.971287727355957
19/11/2025 06:00,Thachin         ,Reach3,142824  ,2.4438862800598145
19/11/2025 06:00,Thachin         ,Reach3,125488  ,1.8056352138519287
19/11/2025 06:00,Thachin         ,Reach3,84876   ,0.934821605682373
19/11/2025 06:00,Thachin         ,Reach3,55827   ,0.6495288014411926
19/11/2025 07:00,Thachin         ,Reach2,194202  ,4.97433614730835
19/11/2025 07:00,Thachin         ,Reach3,142824  ,2.465831995010376
19/11/2025 07:00,Thachin         ,Reach3,125488  ,1.8041112422943115
19/11/2025 07:00,Thachin         ,Reach3,84876   ,1.0201655626296997
19/11/2025 07:00,Thachin         ,Reach3,55827   ,0.9293352365493774
19/11/2025 08:00,Thachin         ,Reach2,194202  ,4.977993965148926
19/11/2025 08:00,Thachin         ,Reach3,142824  ,2.4880824089050293
19/11/2025 08:00,Thachin         ,Reach3,125488  ,1.8065496683120728
19/11/2025 08:00,Thachin         ,Reach3,84876   ,1.1554968357086182
19/11/2025 08:00,Thachin         ,Reach3,55827   ,1.1408663988113403
19/11/2025 09:00,Thachin         ,Reach2,194202  ,4.981651306152344
19/11/2025 09:00,Thachin         ,Reach3,142824  ,2.5146000385284424
19/11/2025 09:00,Thachin         ,Reach3,125488  ,1.8196560144424438
19/11/2025 09:00,Thachin         ,Reach3,84876   ,1.2938759326934814
19/11/2025 09:00,Thachin         ,Reach3,55827   ,1.2978383302688599
19/11/2025 10:00,Thachin         ,Reach2,194202  ,4.985613822937012
19/11/2025 10:00,Thachin         ,Reach3,142824  ,2.5371553897857666
19/11/2025 10:00,Thachin         ,Reach3,125488  ,1.8486120700836182
19/11/2025 10:00,Thachin         ,Reach3,84876   ,1.421282410621643
19/11/2025 10:00,Thachin         ,Reach3,55827   ,1.3642847537994385
19/11/2025 11:00,Thachin         ,Reach2,194202  ,4.98927116394043
19/11/2025 11:00,Thachin         ,Reach3,142824  ,2.5597102642059326
19/11/2025 11:00,Thachin         ,Reach3,125488  ,1.8918935060501099
19/11/2025 11:00,Thachin         ,Reach3,84876   ,1.496567964553833
19/11/2025 11:00,Thachin         ,Reach3,55827   ,1.302410364151001
19/11/2025 12:00,Thachin         ,Reach2,194202  ,4.992623805999756
19/11/2025 12:00,Thachin         ,Reach3,142824  ,2.5843992233276367
19/11/2025 12:00,Thachin         ,Reach3,125488  ,1.944319248199463
19/11/2025 12:00,Thachin         ,Reach3,84876   ,1.5105887651443481
19/11/2025 12:00,Thachin         ,Reach3,55827   ,1.1545825004577637
